id,repository_id,notebook_id,cell_id,index,analysis_id,line,column,feature_name,feature_value,skip
14941,3638,19994,676784,1,148604,1,0,IPython/system,qiime,0
14942,3638,19994,676785,2,148605,1,0,IPython/system,qiime,0
14943,3649,20038,677881,5,148618,3,0,IPython/output_ref,_,0
14944,3649,20038,677886,10,148620,6,0,IPython/output_ref,_,0
14945,3649,20038,677887,11,148621,4,0,IPython/output_ref,_,0
14946,3649,20038,677892,16,148623,4,0,IPython/output_ref,_,0
14947,3649,20038,677893,17,148624,6,0,IPython/output_ref,_,0
14948,3649,20038,677894,18,148625,6,0,IPython/output_ref,_,0
14949,3649,20039,677907,12,148630,6,0,IPython/output_ref,_,0
14950,3649,20039,677914,19,148634,2,0,IPython/output_ref,_,0
14951,3649,20039,677919,24,148636,3,0,IPython/output_ref,_,0
14952,3649,20039,677926,31,148639,3,0,IPython/output_ref,_,0
14953,3649,20040,677941,12,148647,4,0,IPython/output_ref,_,0
14954,3649,20040,677949,20,148652,12,0,IPython/output_ref,_,0
14955,3649,20040,677957,28,148657,1,0,IPython/output_ref,_,0
14956,3649,20040,677957,28,148657,2,0,IPython/output_ref,_,0
14957,3649,20040,677957,28,148657,3,0,IPython/output_ref,_,0
14958,3649,20040,677962,33,148659,5,0,IPython/output_ref,_,0
14959,3649,20040,677962,33,148659,6,0,IPython/output_ref,_,0
14960,3649,20040,677964,35,148660,6,0,IPython/output_ref,_,0
14961,3649,20040,677964,35,148660,7,0,IPython/output_ref,_,0
14962,3649,20040,677967,38,148661,11,0,IPython/output_ref,_,0
14963,3649,20040,677969,40,148663,1,0,IPython/output_ref,_,0
14964,3649,20040,677972,43,148665,2,0,IPython/output_ref,_,0
14965,3649,20041,677975,1,148666,4,0,IPython/run_line_magic,matplotlib,0
14966,3649,20041,677981,7,148669,3,0,IPython/output_ref,_,0
14967,3649,20041,677983,9,148670,3,0,IPython/output_ref,_,0
14968,3649,20041,677984,10,148671,1,0,IPython/output_ref,_,0
14969,3649,20041,677989,15,148674,2,0,IPython/output_ref,_,0
14970,3649,20041,677990,16,148675,2,0,IPython/output_ref,_,0
14971,3649,20041,677991,17,148676,2,0,IPython/output_ref,_,0
14972,3649,20041,677992,18,148677,3,0,IPython/output_ref,_,0
14973,3649,20041,677995,21,148679,1,0,IPython/output_ref,_,0
14974,3649,20041,677998,24,148681,4,0,IPython/output_ref,_,0
14975,3649,20041,677998,24,148681,9,0,IPython/output_ref,_,0
14976,3649,20041,678000,26,148682,6,0,IPython/output_ref,_,0
14977,3649,20041,678000,26,148682,9,0,IPython/output_ref,_,0
14978,3649,20041,678007,33,148688,3,0,IPython/output_ref,_,0
14979,3651,20057,678160,0,148720,1,0,IPython/run_line_magic,qtconsole,0
14980,3651,20069,678231,2,148762,4,0,IPython/system,mv,0
14981,3670,20094,678634,2,148778,2,0,IPython/run_line_magic,pip,0
14982,3672,20098,678697,5,148801,2,0,IPython/system,wget,0
14983,3672,20112,679711,11,148810,1,0,IPython/system,date,0
14984,3672,20112,679716,16,148813,8,0,IPython/run_line_magic,matplotlib,0
14985,3672,20112,679728,28,148818,1,0,IPython/system,wget,0
14986,3672,20112,679728,28,148818,2,0,IPython/system,wget,0
14987,3672,20112,679883,183,148922,1,0,IPython/system,date,0
14988,3678,20155,681346,17,149033,1,0,IPython/run_cell_magic,bash,0
14989,3680,20156,681371,17,149043,1,0,IPython/run_cell_magic,bash,0
14990,3681,20160,681475,7,149095,1,0,IPython/system,mv,0
14991,3683,20177,681809,13,149241,8,18,IPython/output_ref,_,0
14992,3683,20191,682112,53,149360,1,0,IPython/run_line_magic,matplotlib,0
14993,3683,20191,682112,53,149360,3,0,IPython/run_line_magic,config,0
14994,3688,20192,682118,0,149366,12,0,IPython/run_line_magic,matplotlib,0
14995,3688,20193,682123,0,149371,11,0,IPython/run_line_magic,matplotlib,0
14996,3691,20222,682945,6,149385,12,0,IPython/run_line_magic,matplotlib,0
14997,3691,20222,682960,21,149392,7,7,IPython/output_ref,_,0
14998,3691,20222,682996,57,149410,13,7,IPython/output_ref,_,0
14999,3691,20222,683036,97,149432,7,7,IPython/output_ref,_,0
15000,3691,20234,683495,12,149439,1,0,IPython/run_line_magic,matplotlib,0
15001,3691,20234,683499,16,149441,1,0,IPython/system,head,0
15002,3691,20237,683642,6,149465,12,0,IPython/run_line_magic,matplotlib,0
15003,3691,20237,683657,21,149472,7,7,IPython/output_ref,_,0
15004,3706,20547,687806,23,149548,3,0,IPython/system,tree,0
15005,3706,20548,687836,22,149564,1,0,IPython/system,tree,0
15006,3727,20656,689941,0,149586,16,0,IPython/run_line_magic,matplotlib,0
15007,3727,20656,689955,14,149597,5,4,IPython/output_ref,_,0
15008,3727,20656,689955,14,149597,5,7,IPython/output_ref,_,0
15009,3727,20656,689955,14,149597,10,4,IPython/output_ref,_,0
15010,3727,20656,689955,14,149597,10,7,IPython/output_ref,_,0
15011,3727,20656,689966,25,149603,6,4,IPython/output_ref,_,0
15012,3727,20656,690000,59,149625,86,12,IPython/output_ref,_,0
15013,3727,20656,690000,59,149625,94,12,IPython/output_ref,_,0
15014,3727,20656,690000,59,149625,102,12,IPython/output_ref,_,0
15015,3727,20656,690000,59,149625,109,8,IPython/output_ref,_,0
15016,3727,20656,690000,59,149625,109,11,IPython/output_ref,_,0
15017,3727,20656,690000,59,149625,110,8,IPython/output_ref,_,0
15018,3727,20656,690000,59,149625,110,11,IPython/output_ref,_,0
15019,3727,20657,690025,0,149640,9,0,IPython/run_line_magic,matplotlib,0
15020,3727,20658,690034,0,149648,15,0,IPython/run_line_magic,matplotlib,0
15021,3727,20659,690054,0,149661,15,0,IPython/run_line_magic,matplotlib,0
15022,3727,20660,690087,1,149681,15,0,IPython/run_line_magic,matplotlib,0
15023,3727,20661,690122,1,149706,14,0,IPython/run_line_magic,matplotlib,0
15024,3727,20662,690174,0,149737,16,0,IPython/run_line_magic,matplotlib,0
15025,3727,20664,690249,0,149781,13,0,IPython/run_line_magic,matplotlib,0
15026,3727,20665,690273,1,149798,7,0,IPython/run_line_magic,matplotlib,0
15027,3730,20672,690389,12,149821,1,0,IPython/run_line_magic,matplotlib,0
15028,3730,20672,690393,16,149823,1,0,IPython/system,head,0
15029,3730,20674,690513,6,149847,11,0,IPython/run_line_magic,matplotlib,0
15030,3730,20674,690528,21,149854,6,7,IPython/output_ref,_,0
15031,3730,20674,690564,57,149872,6,7,IPython/output_ref,_,0
15032,3730,20674,690604,97,149894,6,7,IPython/output_ref,_,0
15033,3730,20675,690620,5,149902,1,0,IPython/run_line_magic,matplotlib,0
15034,3730,20675,690623,8,149903,1,0,IPython/system,head,0
15035,3740,20707,691732,1,149937,1,0,IPython/run_line_magic,matplotlib,0
15036,3740,20710,691994,1,149973,1,0,IPython/run_line_magic,matplotlib,0
15037,3741,20733,693070,12,150022,2,0,IPython/run_line_magic,cat,0
15038,3741,20733,693073,15,150023,2,0,IPython/run_line_magic,cat,0
15039,3741,20745,693554,12,150076,2,0,IPython/run_line_magic,cat,0
15040,3741,20745,693557,15,150077,2,0,IPython/run_line_magic,cat,0
15041,3741,20750,693659,1,150123,16,0,IPython/run_line_magic,mkdir,0
15042,3741,20751,693667,1,150130,23,0,IPython/run_line_magic,mkdir,0
15043,3741,20751,693667,1,150130,24,0,IPython/run_line_magic,mkdir,0
15044,3741,20751,693667,1,150130,25,0,IPython/run_line_magic,mkdir,0
15045,3741,20751,693667,1,150130,26,0,IPython/run_line_magic,mkdir,0
15046,3741,20751,693674,8,150134,1,0,IPython/run_line_magic,mkdir,0
15047,3741,20751,693674,8,150134,2,0,IPython/run_line_magic,mkdir,0
15048,3741,20751,693674,8,150134,3,0,IPython/run_line_magic,mkdir,0
15049,3741,20751,693674,8,150134,4,0,IPython/run_line_magic,mkdir,0
15050,3741,20754,693733,22,150169,1,0,IPython/run_line_magic,matplotlib,0
15051,3741,20755,693740,5,150176,72,0,IPython/output_ref,_,0
15052,3741,20755,693740,5,150176,73,0,IPython/output_ref,_,0
15053,3741,20755,693740,5,150176,74,0,IPython/output_ref,_,0
15054,3741,20755,693740,5,150176,76,0,IPython/output_ref,_,0
15055,3741,20755,693740,5,150176,77,0,IPython/output_ref,_,0
15056,3741,20755,693740,5,150176,78,0,IPython/output_ref,_,0
15057,3741,20755,693740,5,150176,80,0,IPython/output_ref,_,0
15058,3741,20755,693740,5,150176,81,0,IPython/output_ref,_,0
15059,3741,20755,693740,5,150176,82,0,IPython/output_ref,_,0
15060,3741,20755,693740,5,150176,84,0,IPython/output_ref,_,0
15061,3741,20755,693740,5,150176,85,0,IPython/output_ref,_,0
15062,3741,20755,693740,5,150176,86,0,IPython/output_ref,_,0
15063,3741,20755,693741,6,150177,58,0,IPython/output_ref,_,0
15064,3741,20755,693741,6,150177,59,0,IPython/output_ref,_,0
15065,3741,20755,693741,6,150177,60,0,IPython/output_ref,_,0
15066,3741,20755,693741,6,150177,61,0,IPython/output_ref,_,0
15067,3741,20755,693741,6,150177,63,0,IPython/output_ref,_,0
15068,3741,20755,693741,6,150177,64,0,IPython/output_ref,_,0
15069,3741,20755,693741,6,150177,65,0,IPython/output_ref,_,0
15070,3741,20755,693741,6,150177,67,0,IPython/output_ref,_,0
15071,3741,20755,693741,6,150177,68,0,IPython/output_ref,_,0
15072,3741,20755,693741,6,150177,69,0,IPython/output_ref,_,0
15073,3741,20755,693741,6,150177,71,0,IPython/output_ref,_,0
15074,3741,20755,693741,6,150177,72,0,IPython/output_ref,_,0
15075,3741,20755,693741,6,150177,73,0,IPython/output_ref,_,0
15076,3741,20755,693742,7,150178,76,0,IPython/output_ref,_,0
15077,3741,20755,693742,7,150178,77,0,IPython/output_ref,_,0
15078,3741,20755,693742,7,150178,78,0,IPython/output_ref,_,0
15079,3741,20755,693742,7,150178,79,0,IPython/output_ref,_,0
15080,3741,20755,693742,7,150178,81,0,IPython/output_ref,_,0
15081,3754,20817,695735,1,150222,1,0,IPython/run_line_magic,matplotlib,0
15082,3754,20817,695744,10,150228,1,20,IPython/output_ref,_,0
15083,3754,20817,695744,10,150228,1,26,IPython/output_ref,_,0
15084,3754,20817,695744,10,150228,1,61,IPython/output_ref,_,0
15085,3754,20817,695753,19,150235,1,20,IPython/output_ref,_,0
15086,3754,20817,695753,19,150235,1,26,IPython/output_ref,_,0
15087,3754,20817,695753,19,150235,1,61,IPython/output_ref,_,0
15088,3759,20822,695865,2,150274,1,0,IPython/run_line_magic,pylab,0
15089,3759,20823,695884,2,150283,1,0,IPython/run_line_magic,pylab,0
15090,3759,20824,695892,2,150289,14,0,IPython/run_line_magic,matplotlib,0
15091,3759,20824,695892,2,150289,15,0,IPython/run_line_magic,config,0
15092,3759,20825,695910,2,150298,1,0,IPython/run_line_magic,pylab,0
15093,3759,20825,695920,12,150303,19,0,IPython/output_ref,_,0
15094,3759,20826,695930,7,150305,1,0,IPython/run_line_magic,pylab,0
15095,3759,20826,695946,23,150312,1,0,IPython/run_line_magic,pinfo,0
15096,3759,20828,695998,2,150336,1,0,IPython/run_line_magic,pylab,0
15097,3759,20830,696037,2,150343,1,0,IPython/run_line_magic,pylab,0
15098,3759,20832,696056,4,150352,1,0,IPython/run_line_magic,pylab,0
15099,3759,20833,696101,3,150375,1,0,IPython/run_line_magic,pylab,0
15100,3759,20833,696124,26,150384,1,0,IPython/run_line_magic,pylab,0
15101,3759,20834,696148,2,150396,1,0,IPython/run_line_magic,pylab,0
15102,3759,20836,696182,1,150412,1,0,IPython/run_line_magic,matplotlib,0
15103,3759,20837,696209,3,150426,1,0,IPython/run_line_magic,pylab,0
15104,3759,20838,696225,2,150435,1,0,IPython/run_line_magic,pylab,0
15105,3759,20839,696252,2,150448,1,0,IPython/run_line_magic,pylab,0
15106,3759,20839,696256,6,150452,9,8,IPython/output_ref,_,0
15107,3759,20839,696258,8,150454,1,0,IPython/run_line_magic,pinfo,0
15108,3764,20846,696349,0,150460,12,0,IPython/run_line_magic,matplotlib,0
15109,3764,20851,696478,0,150522,10,0,IPython/run_line_magic,matplotlib,0
15110,3771,20860,696945,6,150653,1,0,IPython/run_line_magic,load_ext,0
15111,3771,20860,696945,6,150653,2,0,IPython/run_line_magic,autoreload,0
15112,3771,20860,696945,6,150653,3,0,IPython/run_line_magic,matplotlib,0
15113,3775,20872,697172,1,150677,4,0,IPython/run_line_magic,matplotlib,0
15114,3775,20872,697185,14,150688,1,0,IPython/run_cell_magic,time,0
15115,3775,20872,697188,17,150690,1,0,IPython/run_cell_magic,time,0
15116,3775,20878,697486,1,150697,4,0,IPython/run_line_magic,matplotlib,0
15117,3775,20879,697558,1,150764,4,0,IPython/run_line_magic,matplotlib,0
15118,3775,20879,697567,10,150772,1,0,IPython/run_cell_magic,time,0
15119,3775,20879,697568,11,150773,1,0,IPython/run_cell_magic,time,0
15120,3775,20879,697570,13,150775,1,0,IPython/run_cell_magic,time,0
15121,3775,20879,697571,14,150776,1,0,IPython/run_cell_magic,time,0
15122,3775,20879,697573,16,150778,1,0,IPython/run_cell_magic,time,0
15123,3775,20879,697574,17,150779,1,0,IPython/run_cell_magic,time,0
15124,3775,20879,697576,19,150781,1,0,IPython/run_cell_magic,time,0
15125,3775,20879,697577,20,150782,1,0,IPython/run_cell_magic,time,0
15126,3775,20879,697579,22,150784,1,0,IPython/run_cell_magic,time,0
15127,3775,20879,697580,23,150785,1,0,IPython/run_cell_magic,time,0
15128,3775,20879,697582,25,150787,1,0,IPython/run_cell_magic,time,0
15129,3775,20879,697583,26,150788,1,0,IPython/run_cell_magic,time,0
15130,3775,20879,697586,29,150791,1,0,IPython/run_cell_magic,time,0
15131,3775,20879,697587,30,150792,1,0,IPython/run_cell_magic,time,0
15132,3775,20879,697590,33,150795,1,0,IPython/run_cell_magic,time,0
15133,3775,20879,697591,34,150796,1,0,IPython/run_cell_magic,time,0
15134,3775,20879,697593,36,150798,1,0,IPython/run_cell_magic,time,0
15135,3775,20879,697594,37,150799,1,0,IPython/run_cell_magic,time,0
15136,3775,20879,697596,39,150801,1,0,IPython/run_cell_magic,time,0
15137,3775,20879,697597,40,150802,1,0,IPython/run_cell_magic,time,0
15138,3775,20879,697599,42,150804,1,0,IPython/run_cell_magic,time,0
15139,3775,20879,697600,43,150805,1,0,IPython/run_cell_magic,time,0
15140,3775,20879,697602,45,150807,1,0,IPython/run_cell_magic,time,0
15141,3775,20879,697603,46,150808,1,0,IPython/run_cell_magic,time,0
15142,3775,20879,697607,50,150811,1,0,IPython/run_cell_magic,time,0
15143,3775,20879,697608,51,150812,1,0,IPython/run_cell_magic,time,0
15144,3775,20879,697610,53,150814,1,0,IPython/run_cell_magic,time,0
15145,3775,20879,697611,54,150815,1,0,IPython/run_cell_magic,time,0
15146,3775,20879,697613,56,150817,1,0,IPython/run_cell_magic,time,0
15147,3775,20879,697614,57,150818,1,0,IPython/run_cell_magic,time,0
15148,3775,20879,697616,59,150820,1,0,IPython/run_cell_magic,time,0
15149,3775,20879,697617,60,150821,1,0,IPython/run_cell_magic,time,0
15150,3775,20879,697619,62,150823,1,0,IPython/run_cell_magic,time,0
15151,3775,20879,697620,63,150824,1,0,IPython/run_cell_magic,time,0
15152,3775,20879,697622,65,150826,1,0,IPython/run_cell_magic,time,0
15153,3775,20879,697623,66,150827,1,0,IPython/run_cell_magic,time,0
15154,3775,20879,697626,69,150830,1,0,IPython/run_cell_magic,time,0
15155,3775,20879,697627,70,150831,1,0,IPython/run_cell_magic,time,0
15156,3775,20879,697630,73,150834,1,0,IPython/run_cell_magic,time,0
15157,3775,20879,697631,74,150835,1,0,IPython/run_cell_magic,time,0
15158,3775,20879,697633,76,150837,1,0,IPython/run_cell_magic,time,0
15159,3775,20879,697634,77,150838,1,0,IPython/run_cell_magic,time,0
15160,3775,20879,697636,79,150840,1,0,IPython/run_cell_magic,time,0
15161,3775,20879,697637,80,150841,1,0,IPython/run_cell_magic,time,0
15162,3775,20879,697639,82,150843,1,0,IPython/run_cell_magic,time,0
15163,3775,20879,697640,83,150844,1,0,IPython/run_cell_magic,time,0
15164,3775,20879,697642,85,150846,1,0,IPython/run_cell_magic,time,0
15165,3775,20879,697643,86,150847,1,0,IPython/run_cell_magic,time,0
15166,3775,20881,697764,4,150854,1,0,IPython/run_line_magic,time,0
15167,3775,20881,697765,5,150855,2,0,IPython/run_line_magic,time,0
15168,3775,20881,697778,18,150861,1,0,IPython/run_cell_magic,time,0
15169,3775,20881,697799,39,150871,1,0,IPython/run_cell_magic,time,0
15170,3775,20881,697821,61,150884,1,0,IPython/run_line_magic,time,0
15171,3775,20881,697834,74,150890,1,0,IPython/run_cell_magic,time,0
15172,3775,20881,697855,95,150900,1,0,IPython/run_cell_magic,time,0
15173,3775,20889,698225,2,150913,4,0,IPython/run_line_magic,matplotlib,0
15174,3775,20889,698229,6,150916,1,0,IPython/run_cell_magic,time,0
15175,3775,20889,698230,7,150917,1,0,IPython/run_cell_magic,time,0
15176,3775,20889,698231,8,150918,1,0,IPython/run_cell_magic,time,0
15177,3775,20889,698232,9,150919,1,0,IPython/run_cell_magic,time,0
15178,3775,20889,698233,10,150920,1,0,IPython/run_cell_magic,time,0
15179,3775,20889,698234,11,150921,1,0,IPython/run_cell_magic,time,0
15180,3775,20889,698235,12,150922,1,0,IPython/run_cell_magic,time,0
15181,3775,20889,698236,13,150923,1,0,IPython/run_cell_magic,time,0
15182,3775,20889,698240,17,150926,1,0,IPython/run_cell_magic,time,0
15183,3775,20889,698241,18,150927,1,0,IPython/run_cell_magic,time,0
15184,3775,20889,698242,19,150928,1,0,IPython/run_cell_magic,time,0
15185,3775,20889,698243,20,150929,1,0,IPython/run_cell_magic,time,0
15186,3775,20889,698244,21,150930,1,0,IPython/run_cell_magic,time,0
15187,3775,20889,698245,22,150931,1,0,IPython/run_cell_magic,time,0
15188,3775,20889,698246,23,150932,1,0,IPython/run_cell_magic,time,0
15189,3775,20889,698247,24,150933,1,0,IPython/run_cell_magic,time,0
15190,3775,20889,698249,26,150934,1,0,IPython/run_cell_magic,time,0
15191,3775,20889,698250,27,150935,1,0,IPython/run_cell_magic,time,0
15192,3775,20889,698251,28,150936,1,0,IPython/run_cell_magic,time,0
15193,3775,20889,698252,29,150937,1,0,IPython/run_cell_magic,time,0
15194,3775,20889,698253,30,150938,1,0,IPython/run_cell_magic,time,0
15195,3775,20889,698254,31,150939,1,0,IPython/run_cell_magic,time,0
15196,3775,20889,698255,32,150940,1,0,IPython/run_cell_magic,time,0
15197,3775,20889,698256,33,150941,1,0,IPython/run_cell_magic,time,0
15198,3775,20889,698258,35,150942,1,0,IPython/run_cell_magic,time,0
15199,3775,20889,698259,36,150943,1,0,IPython/run_cell_magic,time,0
15200,3775,20889,698260,37,150944,1,0,IPython/run_cell_magic,time,0
15201,3775,20889,698261,38,150945,1,0,IPython/run_cell_magic,time,0
15202,3775,20889,698262,39,150946,1,0,IPython/run_cell_magic,time,0
15203,3775,20889,698263,40,150947,1,0,IPython/run_cell_magic,time,0
15204,3775,20889,698264,41,150948,1,0,IPython/run_cell_magic,time,0
15205,3775,20889,698265,42,150949,1,0,IPython/run_cell_magic,time,0
15206,3775,20889,698267,44,150950,1,0,IPython/run_line_magic,time,0
15207,3775,20889,698269,46,150952,1,0,IPython/run_cell_magic,time,0
15208,3775,20889,698270,47,150953,1,0,IPython/run_cell_magic,time,0
15209,3775,20889,698271,48,150954,1,0,IPython/run_cell_magic,time,0
15210,3775,20889,698272,49,150955,1,0,IPython/run_cell_magic,time,0
15211,3775,20889,698273,50,150956,1,0,IPython/run_cell_magic,time,0
15212,3775,20889,698274,51,150957,1,0,IPython/run_cell_magic,time,0
15213,3775,20889,698275,52,150958,1,0,IPython/run_cell_magic,time,0
15214,3775,20889,698276,53,150959,1,0,IPython/run_cell_magic,time,0
15215,3775,20889,698278,55,150960,1,0,IPython/run_cell_magic,time,0
15216,3775,20889,698279,56,150961,1,0,IPython/run_cell_magic,time,0
15217,3775,20889,698280,57,150962,1,0,IPython/run_cell_magic,time,0
15218,3775,20889,698281,58,150963,1,0,IPython/run_cell_magic,time,0
15219,3775,20889,698282,59,150964,1,0,IPython/run_cell_magic,time,0
15220,3775,20889,698283,60,150965,1,0,IPython/run_cell_magic,time,0
15221,3775,20889,698284,61,150966,1,0,IPython/run_cell_magic,time,0
15222,3775,20889,698285,62,150967,1,0,IPython/run_cell_magic,time,0
15223,3775,20889,698287,64,150968,1,0,IPython/run_cell_magic,time,0
15224,3775,20889,698288,65,150969,1,0,IPython/run_cell_magic,time,0
15225,3775,20889,698289,66,150970,1,0,IPython/run_cell_magic,time,0
15226,3775,20889,698290,67,150971,1,0,IPython/run_cell_magic,time,0
15227,3775,20889,698291,68,150972,1,0,IPython/run_cell_magic,time,0
15228,3775,20889,698292,69,150973,1,0,IPython/run_cell_magic,time,0
15229,3775,20889,698293,70,150974,1,0,IPython/run_cell_magic,time,0
15230,3775,20889,698294,71,150975,1,0,IPython/run_cell_magic,time,0
15231,3775,20889,698296,73,150976,1,0,IPython/run_cell_magic,time,0
15232,3775,20889,698297,74,150977,1,0,IPython/run_cell_magic,time,0
15233,3775,20889,698298,75,150978,1,0,IPython/run_cell_magic,time,0
15234,3775,20889,698299,76,150979,1,0,IPython/run_cell_magic,time,0
15235,3775,20889,698300,77,150980,1,0,IPython/run_cell_magic,time,0
15236,3775,20889,698301,78,150981,1,0,IPython/run_cell_magic,time,0
15237,3775,20889,698302,79,150982,1,0,IPython/run_cell_magic,time,0
15238,3775,20889,698303,80,150983,1,0,IPython/run_cell_magic,time,0
15239,3789,20897,698551,2,150993,1,0,IPython/system,pip,0
15240,3789,20897,698553,4,150994,1,0,IPython/system,OPENAI_LOGDIR=$HOME/logs/cartpole-ppo,0
15241,3789,20897,698565,16,150999,1,0,IPython/system,for,0
15242,3789,20897,698565,16,150999,2,0,IPython/system,for,0
15243,3797,20923,699266,1,151103,1,0,IPython/run_line_magic,pylab,0
15244,3797,20923,699268,3,151105,1,0,IPython/run_cell_magic,time,0
15245,3797,20923,699272,7,151108,1,0,IPython/run_cell_magic,time,0
15246,3797,20925,699292,1,151112,3,0,IPython/run_line_magic,pylab,0
15247,3797,20925,699294,3,151114,9,0,IPython/run_line_magic,time,0
15248,3797,20925,699295,4,151115,2,0,IPython/run_line_magic,time,0
15249,3797,20925,699301,10,151120,1,0,IPython/run_line_magic,time,0
15250,3797,20925,699301,10,151120,2,0,IPython/run_line_magic,time,0
15251,3798,20926,699306,1,151123,1,0,IPython/run_line_magic,pylab,0
15252,3798,20928,699334,1,151144,1,0,IPython/run_line_magic,pylab,0
15253,3798,20930,699358,1,151162,1,0,IPython/run_line_magic,pylab,0
15254,3798,20931,699373,1,151174,1,0,IPython/run_line_magic,pylab,0
15255,3798,20932,699396,1,151193,1,0,IPython/run_line_magic,pylab,0
15256,3798,20933,699415,1,151210,1,0,IPython/run_line_magic,pylab,0
15257,3798,20934,699433,1,151226,1,0,IPython/run_line_magic,pylab,0
15258,3798,20936,699454,1,151243,1,0,IPython/run_line_magic,pylab,0
15259,3798,20937,699471,1,151256,1,0,IPython/run_line_magic,pylab,0
15260,3798,20938,699490,1,151273,1,0,IPython/run_line_magic,pylab,0
15261,3798,20940,699514,1,151291,1,0,IPython/run_line_magic,pylab,0
15262,3798,20942,699542,1,151312,1,0,IPython/run_line_magic,pylab,0
15263,3798,20943,699667,1,151419,1,0,IPython/run_line_magic,pylab,0
15264,3799,20945,699691,1,151439,1,0,IPython/run_cell_magic,timeit,0
15265,3799,20945,699692,2,151440,1,0,IPython/run_cell_magic,timeit,0
15266,3799,20949,699766,0,151467,1,0,IPython/run_line_magic,matplotlib,0
15267,3801,20977,699992,0,151546,1,0,IPython/run_line_magic,matplotlib,0
15268,3801,20977,699992,0,151546,2,0,IPython/run_line_magic,config,0
15269,3801,20979,699996,2,151547,1,0,IPython/run_line_magic,pylab,0
15270,3801,20988,700140,0,151596,6,0,IPython/run_line_magic,matplotlib,0
15271,3802,20991,700169,4,151598,4,0,IPython/run_line_magic,matplotlib,0
15272,3802,20992,700186,5,151604,3,0,IPython/run_line_magic,matplotlib,0
15273,3802,20994,700231,6,151610,9,0,IPython/run_line_magic,matplotlib,0
15274,3802,20996,700288,5,151619,3,0,IPython/run_line_magic,matplotlib,0
15275,3803,20997,700307,8,151626,1,0,IPython/system,mkdir,0
15276,3803,20997,700307,8,151626,2,0,IPython/system,cd,0
15277,3803,20997,700308,9,151627,2,0,IPython/system,wget,0
15278,3803,20997,700309,10,151628,1,0,IPython/system,unzip,0
15279,3803,20997,700310,11,151629,1,0,IPython/system,mv,0
15280,3803,20997,700313,14,151630,1,0,IPython/system,echo,0
15281,3803,20997,700315,16,151631,1,0,IPython/system,for,0
15282,3803,20997,700337,38,151641,1,0,IPython/system,wget,0
15283,3803,20997,700345,46,151645,1,0,IPython/system,wget,0
15284,3803,20997,700347,48,151647,1,0,IPython/system,wget,0
15285,3803,20997,700349,50,151649,1,0,IPython/system,wget,0
15286,3803,20997,700396,97,151674,2,0,IPython/system,mkdir,0
15287,3803,20997,700401,102,151677,2,0,IPython/system,redbiom,0
15288,3803,20997,700402,103,151678,2,0,IPython/system,redbiom,0
15289,3803,20997,700403,104,151679,2,0,IPython/system,redbiom,0
15290,3803,20997,700404,105,151680,2,0,IPython/system,redbiom,0
15291,3803,20997,700405,106,151681,2,0,IPython/system,redbiom,0
15292,3803,20997,700405,106,151681,4,0,IPython/system,redbiom,0
15293,3803,20997,700405,106,151681,6,0,IPython/system,redbiom,0
15294,3803,20997,700406,107,151682,2,0,IPython/system,redbiom,0
15295,3803,20997,700407,108,151683,2,0,IPython/system,redbiom,0
15296,3803,20997,700413,114,151685,1,0,IPython/system,for,0
15297,3803,20998,700425,5,151692,1,0,IPython/system,mkdir,0
15298,3803,20998,700426,6,151693,1,0,IPython/system,cd,0
15299,3803,20998,700427,7,151694,1,0,IPython/system,wget,0
15300,3803,20998,700428,8,151695,1,0,IPython/system,unzip,0
15301,3803,20998,700429,9,151696,1,0,IPython/system,mv,0
15302,3803,20998,700432,12,151697,1,0,IPython/system,echo,0
15303,3803,20998,700434,14,151698,1,0,IPython/system,for,0
15304,3803,20998,700436,16,151699,1,0,IPython/system,qiime,0
15305,3803,20998,700438,18,151700,1,0,IPython/system,qiime,0
15306,3803,20998,700441,21,151701,1,0,IPython/system,qiime,0
15307,3803,20998,700443,23,151702,1,0,IPython/system,qiime,0
15308,3803,20998,700445,25,151703,1,0,IPython/system,qiime,0
15309,3803,20998,700447,27,151704,1,0,IPython/system,qiime,0
15310,3803,20998,700449,29,151705,1,0,IPython/system,qiime,0
15311,3803,20998,700452,32,151706,1,0,IPython/system,wget,0
15312,3803,20998,700454,34,151707,1,0,IPython/system,qiime,0
15313,3803,20998,700456,36,151708,1,0,IPython/system,qiime,0
15314,3803,20998,700459,39,151709,1,0,IPython/system,wget,0
15315,3803,20998,700460,40,151710,1,0,IPython/system,wget,0
15316,3803,20998,700461,41,151711,1,0,IPython/system,wget,0
15317,3803,20998,700463,43,151712,1,0,IPython/system,qiime,0
15318,3803,20998,700465,45,151713,1,0,IPython/system,qiime,0
15319,3803,20998,700467,47,151714,1,0,IPython/system,qiime,0
15320,3803,20998,700470,50,151715,1,0,IPython/system,qiime,0
15321,3803,20998,700472,52,151716,1,0,IPython/system,qiime,0
15322,3803,20998,700474,54,151717,1,0,IPython/system,qiime,0
15323,3803,20998,700477,57,151718,1,0,IPython/system,qiime,0
15324,3803,20998,700477,57,151718,4,0,IPython/system,qiime,0
15325,3803,20998,700479,59,151719,1,0,IPython/system,qiime,0
15326,3803,20998,700481,61,151720,1,0,IPython/system,qiime,0
15327,3803,20998,700485,65,151721,1,0,IPython/system,qiime,0
15328,3803,20998,700487,67,151722,2,0,IPython/system,qiime,0
